text_index,medication,rate,comment,cleaned_comment,Treatment name,Treatment code,Disease,sentiment,sentiment_score
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",41 diagnosed 4/98 took copaxone 9/99.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9825399518013
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",one lab rat original treatment_name trials.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9950202703475952
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",fda approved removed market due pml.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.990773618221283
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",m came back vengeance & still copaxone.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9180184006690979
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",got back treatment_name 4/07.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.992173433303833
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",almost 56 still working full time.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.7216855883598328
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",still go gym relatively regularly lead good life.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9995664954185486
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!","immune system okay ms, taken nasty immune suppressing medicine test jc virus brainer.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9910278916358948
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",jc virus complicated.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9933852553367615
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",m still easy best option.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9985374212265015
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",look stats vs. options.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9562854766845703
689,tysabri natalizumab for multiple sclerosis,10.0,"I was 41 when I was diagnosed in 4/98 and took Copaxone until 9/99. I was one of the lab rats in the original Tysabri trials.  Then the FDA approved it and removed from the market due to PML.  My MS came with a back with a vengeance & I was still on Copaxone.  I got back on Tysabri in 4/07. I am almost 56 now and still working full time. I still go to the gym relatively regularly and lead a good life. If your immune system is okay other than MS, have not taken any nasty immune suppressing medicines and if they test you and you do not have the JC virus its a no brainer.  If you have the JC virus its more complicated.  My MS is still not easy but its my best option. Look at the stats vs. other options.  Good Luck!",good luck!,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9998196959495544
690,tysabri natalizumab for multiple sclerosis,10.0,"Diagnosed 2010 (age 24), monthly flares for nearly a year. Luckily after every relapse I bounced back to normal with no lasting symptoms however the constant hospitalization wrecked havoc with my life. Copaxone and Avonex didn't work as well, JC negative so was put onto Tysabri 2 years ago without a single relapse. Back to pre-diagnosis feeling. Best medicine ever.","diagnosed 2010 (age 24), monthly flare nearly year.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9650224447250366
690,tysabri natalizumab for multiple sclerosis,10.0,"Diagnosed 2010 (age 24), monthly flares for nearly a year. Luckily after every relapse I bounced back to normal with no lasting symptoms however the constant hospitalization wrecked havoc with my life. Copaxone and Avonex didn't work as well, JC negative so was put onto Tysabri 2 years ago without a single relapse. Back to pre-diagnosis feeling. Best medicine ever.",luckily every relapse bounced back normal lasting symptom however constant hospitalization wrecked havoc life.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9981886744499207
690,tysabri natalizumab for multiple sclerosis,10.0,"Diagnosed 2010 (age 24), monthly flares for nearly a year. Luckily after every relapse I bounced back to normal with no lasting symptoms however the constant hospitalization wrecked havoc with my life. Copaxone and Avonex didn't work as well, JC negative so was put onto Tysabri 2 years ago without a single relapse. Back to pre-diagnosis feeling. Best medicine ever.","copaxone avonex work well, jc negative put onto treatment_name 2 year ago without single relapse.",tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9611089825630188
690,tysabri natalizumab for multiple sclerosis,10.0,"Diagnosed 2010 (age 24), monthly flares for nearly a year. Luckily after every relapse I bounced back to normal with no lasting symptoms however the constant hospitalization wrecked havoc with my life. Copaxone and Avonex didn't work as well, JC negative so was put onto Tysabri 2 years ago without a single relapse. Back to pre-diagnosis feeling. Best medicine ever.",back pre-diagnosis feeling.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.978945791721344
690,tysabri natalizumab for multiple sclerosis,10.0,"Diagnosed 2010 (age 24), monthly flares for nearly a year. Luckily after every relapse I bounced back to normal with no lasting symptoms however the constant hospitalization wrecked havoc with my life. Copaxone and Avonex didn't work as well, JC negative so was put onto Tysabri 2 years ago without a single relapse. Back to pre-diagnosis feeling. Best medicine ever.",best medicine ever.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9997801184654236
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG","first diagnosed m 2006. tried rebif, betaseron, copaxone, avonex & lastly cytoxen (which chemo).",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9853000044822693
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",47. treatment_name 6 years.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9843074679374695
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",treatment_name quite literally saved life.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9919723272323608
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG","peripheral vision gone due prior m flares, flare non-existent now.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9987767338752747
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",since drug long greatest side effect infusion seems fatigue day 2 infusion.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9835648536682129
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",infusion also given iv benadryl & anti-nausea medication.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9068445563316345
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",mri's come back clean...no demyelination.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9898355603218079
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",previous mri's spinal tap show positive proof disease would like believe cured.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9792330861091614
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",neuropathy.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9935253858566284
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",walk fast jumble words.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9746056199073792
691,tysabri natalizumab for multiple sclerosis,10.0,"I was first diagnosed with MS in 2006. I have tried Rebif, Betaseron, Copaxone, Avonex & lastly Cytoxen (which is chemo). I am now 47. I have been on Tysabri for 6 years. Tysabri has quite literally saved my life. My peripheral vision is gone due to prior MS flares, but my flares are non-existent now. Since I have been on the drug so long my greatest side effect of infusion seems to be fatigue for a day or 2 after infusion. During infusion I am also given IV Benadryl & anti-nausea medication. 
My MRI's have come back clean...no demyelination. If previous MRI's and spinal taps did not show positive proof of disease I would like to believe I was cured.
I do have neuropathy. I don't walk as fast as most and I jumble words. I am JC NEG",jc neg,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9952869415283203
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",took treatment_name 4 1/2 year problem.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9953263998031616
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",biggest complaint made hair thin fall out.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9997605681419373
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.","but, feeling completely changed.",tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9894771575927734
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",reason originally went treatment_name try baby.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9937159419059753
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.","know know, would stopped using treatment_name soon possible.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.999439537525177
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",35 year old total hip replacement taking treatment_name.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9887363314628601
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.","side effect treatment_name avascular necrosis, killed top femor bone.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9906406402587891
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.","so, total hip replacement.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9930081367492676
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",absolutely horrible active person love working out.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9814358353614807
692,tysabri natalizumab for multiple sclerosis,1.0,"I took Tysabri for about 4 1/2 years and had no problem.  My biggest complaint was that it made my hair thin and fall out.  But, my feelings have completely changed.  The reason I originally went off of Tysabri was to try to have a baby.  Now that I know what I know, I would have stopped using Tysabri as soon as possible.  I am 35 years old and have to have a total hip replacement because of taking Tysabri.  A side effect of Tysabri is Avascular necrosis, which killed the top of my femor bone.  So, now I have to have a total hip replacement. This is absolutely horrible for me because I am such an active person who loves working out.  I will have a hard time going back on any drug after this.",hard time going back drug this.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9968697428703308
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.","used 3 m flare ups year, steroid time, taking m shots, made sick.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9963099360466003
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.","single flare up, taken steroid med since starting treatment_name almost 5 year ago.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9804892539978027
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.",also side effect all.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9248452186584473
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.",even teach zumba class now.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9375036954879761
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.",sometimes hour infusion.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.524170458316803
693,tysabri natalizumab for multiple sclerosis,10.0,"I used to have about 3 MS flare ups and year, and had to be on steroids all the time, while taking other MS shots, that made me very sick. I have not had a single flare up, or taken any steroids or any other meds since starting Tysabri almost 5 years ago. Also no side effects at all. I even teach zumba classes now. Sometimes only hours after my infusion. It has truly changed my life.",truly changed life.,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9995278120040894
694,tysabri natalizumab for multiple sclerosis,10.0,"My Multiple Sclerosis treatment: 9 years in a nutshell:
Copaxone = no real side effects, no real benefits.
Rebif = craptacular side effects, no real benefits.
Tysabri = no serious side effects (the odd urianary tract infection, drowsy after infusions), ZERO relapses since I started it in April 2012 (previously had been relapsing every six months).
 
Tysabri is AWESOME!","multiple sclerosis treatment: 9 year nutshell: copaxone = real side effects, real benefits.",tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9954472184181213
694,tysabri natalizumab for multiple sclerosis,10.0,"My Multiple Sclerosis treatment: 9 years in a nutshell:
Copaxone = no real side effects, no real benefits.
Rebif = craptacular side effects, no real benefits.
Tysabri = no serious side effects (the odd urianary tract infection, drowsy after infusions), ZERO relapses since I started it in April 2012 (previously had been relapsing every six months).
 
Tysabri is AWESOME!","rebif = craptacular side effects, real benefits.",tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9663435220718384
